Timestamp,Type,Val1,Val2,Val3,Val4,Val5,Val6
1768360498109,RAW,-6.1289062,-0.013183594,0.6254883,,,
1768360498169,RAW,13.877441,-12.261719,-10.996582,,,
1768360498228,RAW,-6.876465,14.738281,8.376953,,,
1768360498290,RAW,-13.006348,-1.0107422,2.753418,,,
1768360498304,SWING,1.5930169,0.0,0.0,0.0,0.0
1768360498346,RAW,6.119629,2.8671875,-15.620605,,,
1768360498408,RAW,4.119629,3.2416992,-2.7456055,,,
1768360498469,RAW,5.8691406,-5.8847656,8.128418,,,
1768360498528,RAW,-2.3789062,-11.762207,-2.9980469,,,
1768360498622,RAW,-2.628418,10.859863,-13.372559,,,
1768360498624,RAW,6.373047,-8.137207,10.626465,,,
1768360498707,RAW,-2.3789062,-1.137207,-2.4990234,,,
1768360498801,RAW,-6.253418,13.612793,8.75,,,
1768360498802,SWING,1.5895041,0.0,0.0,0.0,0.0
1768360498803,RAW,10.498047,9.864258,-15.251465,,,
1768360498888,RAW,7.123047,-12.005371,-2.7509766,,,
1768360498947,RAW,15.623047,2.8710938,-12.5,,,
1768360499006,RAW,-15.876953,-12.75293,-4.621582,,,
1768360499066,RAW,7.3754883,5.619629,-14.498047,,,
1768360499155,RAW,14.498047,-4.8842773,-14.748047,,,
1768360499249,RAW,-14.628418,15.48877,-11.744629,,,
1768360499250,RAW,-4.6254883,-10.513184,12.75293,,,
1768360499337,RAW,-4.7529297,-5.760742,15.129883,,,
1768360499339,SWING,1.6291941,0.0,0.0,0.0,0.0
1768360499397,RAW,11.371582,2.6166992,13.629883,,,
1768360499461,RAW,-6.6293945,-0.8823242,14.378418,,,
1768360499517,RAW,-5.633301,-0.38476562,-8.246094,,,
1768360499576,RAW,2.3701172,3.359375,2.5014648,,,
1768360499638,RAW,4.8740234,-13.387695,-1.4985352,,,
1768360499698,RAW,-0.2524414,-3.887207,6.501465,,,
1768360499758,RAW,-0.6298828,6.362793,-11.749512,,,
1768360499818,RAW,15.99707,-8.261719,3.3740234,,,
1768360499878,RAW,-4.751465,-6.6342773,15.248535,,,
1768360499886,SWING,1.5168157,0.0,0.0,0.0,0.0
1768360499935,RAW,7.6220703,-12.755371,-7.0004883,,,
1768360499994,RAW,0.37304688,10.498047,2.625,,,
1768360500060,RAW,11.123535,-13.129883,11.128906,,,
1768360500122,RAW,12.123047,-10.7578125,10.250977,,,
1768360500176,RAW,1.8735352,13.364746,8.251465,,,
1768360500241,RAW,5.9995117,-7.1367188,10.00293,,,
1768360500329,RAW,-7.2504883,1.1137695,-8.243164,,,
1768360500387,RAW,-4.8789062,15.116211,4.0043945,,,
1768360500392,SWING,1.394964,0.0,0.0,0.0,0.0
1768360500449,RAW,5.248047,-7.385742,7.254883,,,
1768360500513,RAW,-5.503418,3.3657227,-1.496582,,,
1768360500566,RAW,1.8701172,11.616211,10.50293,,,
1768360500629,RAW,9.246582,0.7373047,12.127441,,,
1768360500688,RAW,-3.0019531,-0.63671875,2.3764648,,,
1768360500750,RAW,-1.3774414,-5.135254,-1.7490234,,,
1768360500809,RAW,-9.628906,0.24072266,-1.8735352,,,
1768360500869,RAW,9.122559,12.8671875,15.749512,,,
1768360500930,RAW,6.8745117,0.99316406,0.87353516,,,
1768360500942,SWING,1.2979141,0.0,0.0,0.0,0.0
1768360500988,RAW,-7.251953,15.619629,0.8745117,,,
1768360501045,RAW,7.498047,-2.2583008,9.625488,,,
1768360501108,RAW,-9.126953,11.238281,-1.2485352,,,
1768360501172,RAW,1.4960938,13.86377,-10.37207,,,
1768360501231,RAW,15.380371,-2.385254,-7.620117,,,
1768360501285,RAW,0.62402344,11.116699,8.503418,,,
1768360501348,RAW,8.621582,-9.258301,7.129883,,,
1768360501407,RAW,13.622559,15.491699,0.13134766,,,
1768360501496,RAW,-12.251953,-5.760254,-15.871094,,,
1768360501508,SWING,1.279363,0.0,0.0,0.0,0.0
1768360501556,RAW,14.99707,-1.8842773,-1.6225586,,,
1768360501619,RAW,11.49707,15.736328,-8.87207,,,
1768360501678,RAW,-13.501465,-3.8901367,-7.498047,,,
1768360501735,RAW,-11.501953,-13.63623,-0.9995117,,,
1768360501797,RAW,4.7460938,-10.133789,15.750488,,,
1768360501857,RAW,-2.2519531,-11.134277,13.875,,,
1768360501921,RAW,-9.999512,8.870117,-14.375488,,,
1768360501981,RAW,1.7485352,2.3725586,5.7504883,,,
1768360502038,RAW,-9.501953,1.3710938,-5.4975586,,,
1768360502051,SWING,1.3312413,0.0,0.0,0.0,0.0
1768360502101,RAW,13.999512,-15.630371,-12.122559,,,
1768360502156,RAW,11.371582,-10.267578,6.25,,,
1768360502224,RAW,12.372559,4.3603516,6.8754883,,,
1768360502275,RAW,-14.25,-7.3881836,2.0014648,,,
1768360502337,RAW,3.244629,0.24023438,-3.3710938,,,
1768360502396,RAW,-7.5058594,4.9921875,-14.620605,,,
1768360502459,RAW,0.7446289,11.741699,-12.869629,,,
1768360502517,RAW,4.2441406,-10.384277,1.128418,,,
1768360502579,RAW,-14.252441,4.366211,-2.2470703,,,
1768360502582,SWING,1.4722152,0.0,0.0,0.0,0.0
1768360502636,RAW,-12.753906,-7.8896484,15.876953,,,
1768360502729,RAW,6.498047,12.98584,-2.8740234,,,
1768360502791,RAW,-1.1293945,-4.2612305,-2.75,,,
1768360502848,RAW,0.87158203,0.9897461,-5.625,,,
1768360502909,RAW,4.623535,12.866211,10.374512,,,
1768360502966,RAW,-12.375488,-7.8789062,11.999023,,,
1768360503033,RAW,-14.251953,-13.128418,4.1254883,,,
1768360503092,RAW,-10.252441,0.4946289,1.3779297,,,
1768360503100,SWING,1.4353586,0.0,0.0,0.0,0.0
1768360503151,RAW,-4.8745117,15.993652,13.250977,,,
1768360503208,RAW,-0.38134766,-5.0166016,1.0014648,,,
1768360503269,RAW,-2.9902344,-4.3901367,-2.9941406,,,
1768360503328,RAW,11.498047,-3.5107422,-7.623047,,,
1768360503385,RAW,-2.753418,11.990723,-4.1210938,,,
1768360503447,RAW,12.869629,15.617676,-5.620117,,,
1768360503511,RAW,1.4941406,5.616211,13.879395,,,
1768360503570,RAW,-5.3779297,12.489746,11.25293,,,
1768360503628,RAW,4.370117,-2.6362305,-10.372559,,,
1768360503641,SWING,1.3375806,0.0,0.0,0.0,0.0
1768360503686,RAW,-13.87793,-1.5170898,7.3774414,,,
1768360503746,RAW,4.1245117,9.362305,2.3759766,,,
1768360503839,RAW,-15.00293,10.615234,14.375977,,,
1768360503898,RAW,6.6225586,-0.13427734,-12.125,,,
1768360503956,RAW,0.5,-3.6289062,2.8745117,,,
1768360504017,RAW,1.6240234,14.624023,-10.124512,,,
1768360504080,RAW,10.748535,5.996582,-4.2475586,,,
1768360504138,RAW,-5.0009766,2.9941406,10.626953,,,
1768360504140,SWING,1.3605337,0.0,0.0,0.0,0.0
1768360504198,RAW,-5.1274414,-1.765625,-13.499512,,,
1768360504258,RAW,6.3710938,-12.139648,15.000977,,,
1768360504318,RAW,-5.6225586,0.9897461,6.8754883,,,
1768360504381,RAW,-12.506836,9.615234,-0.61816406,,,
1768360504436,RAW,2.8691406,5.492676,11.881348,,,
1768360504500,RAW,13.370605,7.741211,-3.6201172,,,
1768360504559,RAW,7.371582,-4.135254,-6.746582,,,
1768360504615,RAW,-15.753418,-8.134766,8.25293,,,
1768360504675,RAW,-2.005371,-14.388672,-9.248047,,,
1768360504678,SWING,1.3705467,0.0,0.0,0.0,0.0
1768360504766,RAW,4.248047,-4.388672,11.751953,,,
1768360504767,RAW,3.1235352,-8.260254,-12.124023,,,
1768360504856,RAW,-9.251465,2.116211,-9.499023,,,
1768360504918,RAW,2.8735352,8.616699,6.0004883,,,
1768360504978,RAW,-12.874512,-15.879395,0.0,,,
1768360505102,RAW,14.498535,-2.3789062,-2.1225586,,,
1768360505104,RAW,9.498535,-5.2543945,11.877441,,,
1768360505187,RAW,11.750488,-5.0078125,-7.998535,,,
1768360505197,SWING,1.2618313,0.0,0.0,0.0,0.0
1768360505285,RAW,-2.3842773,-7.2680664,12.875,,,
1768360505286,RAW,-15.370117,4.6132812,0.37890625,,,
1768360505368,RAW,1.2426758,12.616211,-5.8725586,,,
1768360505428,RAW,1.7456055,-11.8828125,12.628418,,,
1768360505488,RAW,-14.505371,-15.756836,6.0039062,,,
1768360505547,RAW,-0.25439453,-0.7602539,5.878418,,,
1768360505606,RAW,7.496582,-7.6367188,-2.8725586,,,
1768360505670,RAW,2.3706055,6.7407227,-0.7475586,,,
1768360505724,RAW,-0.25341797,-4.76416,11.751953,,,
1768360505728,SWING,1.2832111,0.0,0.0,0.0,0.0
1768360505789,RAW,11.623535,-2.1362305,-4.873535,,,
1768360505848,RAW,11.498535,14.866211,2.3764648,,,
1768360505906,RAW,11.623047,-8.758789,5.8759766,,,
1768360505968,RAW,-7.5009766,7.1171875,-13.624023,,,
1768360506087,RAW,-2.2504883,3.7436523,-11.874023,,,
1768360506087,RAW,3.6240234,-10.004883,-9.498535,,,
1768360506149,RAW,-9.00293,8.743652,-8.871582,,,
1768360506237,RAW,-14.378418,-14.389648,8.876465,,,
1768360506246,SWING,1.3243667,0.0,0.0,0.0,0.0
1768360506297,RAW,-13.624023,-10.759766,-10.496094,,,
1768360506357,RAW,-0.74902344,-5.258301,-13.874512,,,
1768360506418,RAW,-11.631836,-12.133301,4.2539062,,,
1768360506478,RAW,15.245117,6.866211,15.504883,,,
1768360506541,RAW,12.994629,15.866211,-13.370605,,,
1768360506596,RAW,-12.628418,-9.13623,-13.87207,,,
1768360506660,RAW,-6.7543945,11.741699,-3.3720703,,,
1768360506719,RAW,4.870117,11.112793,-10.622559,,,
1768360506778,RAW,-7.001953,-8.886719,-0.24804688,,,
1768360506787,SWING,1.5528884,0.0,0.0,0.0,0.0
1768360506837,RAW,-8.25293,-9.134277,-11.874023,,,
1768360506901,RAW,-5.0009766,-1.2597656,-13.624023,,,
1768360506961,RAW,-1.1264648,2.8657227,-4.1240234,,,
1768360507018,RAW,-6.625,-12.8828125,-14.499512,,,
1768360507079,RAW,-7.375,1.121582,11.750488,,,
1768360507135,RAW,11.24707,12.245117,-12.496582,,,
1768360507197,RAW,-1.6245117,-12.380371,10.751953,,,
1768360507258,RAW,3.4926758,-8.515137,-5.7495117,,,
1768360507349,RAW,-10.995117,-2.762207,15.253906,,,
1768360507361,SWING,1.7029469,0.0,0.0,0.0,0.0
1768360507408,RAW,-10.506348,3.616211,-12.371582,,,
1768360507467,RAW,3.2456055,-12.3828125,12.628906,,,
1768360507530,RAW,-8.879395,8.491699,1.8798828,,,
1768360507592,RAW,-8.254883,8.990723,13.503418,,,
1768360507649,RAW,-13.503418,6.616699,-8.24707,,,
1768360507712,RAW,-6.505371,-4.763672,4.876953,,,
1768360507768,RAW,-13.376953,-14.263184,13.752441,,,
1768360507827,RAW,-10.000977,-2.2597656,0.37646484,,,
1768360507889,RAW,6.4975586,6.9907227,12.626465,,,
1768360507895,SWING,1.6304166,0.0,0.0,0.0,0.0
1768360507980,RAW,13.749512,-8.884277,6.3754883,,,
1768360507983,RAW,-1.25,12.744629,-3.3745117,,,
1768360508069,RAW,-1.0004883,-5.2529297,-15.499023,,,
1768360508129,RAW,-3.0019531,-2.8793945,-2.1220703,,,
1768360508192,RAW,6.3745117,-14.255371,-2.3730469,,,
1768360508248,RAW,5.244629,6.480957,-7.998535,,,
1768360508310,RAW,3.755371,-11.513672,-2.1206055,,,
1768360508367,RAW,-7.501465,6.3652344,-6.748535,,,
1768360508461,RAW,0.49560547,6.9921875,8.503418,,,
1768360508463,RAW,9.370605,-10.256836,-11.495117,,,
1768360508469,SWING,1.6494659,0.0,0.0,0.0,0.0
1768360508578,RAW,-11.129883,14.115723,8.503906,,,
1768360508639,RAW,-5.0024414,-7.6367188,-0.6225586,,,
1768360508701,RAW,13.495605,-9.135254,3.5024414,,,
1768360508758,RAW,-7.2539062,-15.640137,0.3774414,,,
1768360508817,RAW,5.498047,2.2392578,7.751465,,,
1768360508880,RAW,0.24707031,-6.1347656,-8.999512,,,
1768360508938,RAW,15.373047,14.365234,4.7504883,,,
1768360508999,RAW,8.374512,7.2421875,9.125488,,,
1768360509002,SWING,1.4920425,0.0,0.0,0.0,0.0
1768360509092,RAW,4.75,-12.62793,14.749512,,,
1768360509093,RAW,4.373047,-14.003418,-7.498047,,,
1768360509211,RAW,11.622559,-11.130371,-1.7475586,,,
1768360509212,RAW,-15.125,-6.2617188,1.875,,,
1768360509331,RAW,-4.2529297,0.48583984,12.250488,,,
1768360509334,RAW,-4.248535,-11.259277,2.5,,,
1768360509417,RAW,-7.1313477,2.2416992,-4.2456055,,,
1768360509479,RAW,-2.630371,8.368164,6.0043945,,,
1768360509539,RAW,11.746582,5.1171875,-10.495605,,,
1768360509553,SWING,1.3973144,0.0,0.0,0.0,0.0
1768360509692,RAW,-0.7548828,3.4902344,-6.1220703,,,
1768360509694,RAW,1.1210938,11.739258,11.00293,,,
1768360509716,RAW,10.870117,-10.384766,2.6274414,,,
1768360509746,RAW,14.620605,6.61084,-13.123047,,,
1768360509808,RAW,6.1240234,6.6123047,-6.373047,,,
1768360509866,RAW,6.3740234,4.114746,13.626465,,,
1768360509959,RAW,-3.7524414,-3.758789,14.750977,,,
1768360509960,RAW,-10.001465,-4.6328125,-6.8745117,,,
1768360510047,RAW,-3.75,-11.129395,-0.75,,,
1768360510050,SWING,1.4712757,0.0,0.0,0.0,0.0
1768360510144,RAW,-3.8764648,-2.1279297,7.8754883,,,
1768360510146,RAW,4.996582,-12.879883,-15.12207,,,
1768360510230,RAW,11.499023,-9.380859,8.501953,,,
1768360510291,RAW,-13.636719,-14.27002,-15.875488,,,
1768360510352,RAW,3.005371,1.2402344,2.7524414,,,
1768360510409,RAW,4.994629,-14.257324,14.003418,,,
1768360510437,RAW,15.994141,-4.757324,8.879395,,,
1768360510531,RAW,-11.378906,-5.882324,-4.4956055,,,
1768360510588,RAW,-3.503418,-4.0097656,3.503418,,,
1768360510601,SWING,1.3830953,0.0,0.0,0.0,0.0
1768360510617,RAW,-4.003418,7.739746,-5.9970703,,,
1768360510678,RAW,12.495605,-13.759766,-2.6225586,,,
1768360510739,RAW,-2.6289062,-7.888672,13.502441,,,
1768360510798,RAW,-5.376465,13.489746,15.501953,,,
1768360510891,RAW,11.123535,6.4921875,4.751953,,,
1768360510947,RAW,3.7490234,-5.507324,10.875977,,,
1768360511009,RAW,-7.2509766,0.49414062,15.625977,,,
1768360511068,RAW,12.623047,-11.880371,-10.124023,,,
1768360511132,RAW,-8.12793,-4.5058594,-0.6230469,,,
1768360511141,SWING,1.2814775,0.0,0.0,0.0,0.0
1768360511218,RAW,2.9980469,-13.006836,2.5019531,,,
1768360511246,RAW,-9.128418,-14.888672,11.876465,,,
1768360511308,RAW,12.996582,-6.7612305,-5.498047,,,
1768360511370,RAW,0.12695312,-3.8847656,1.7514648,,,
1768360511428,RAW,14.620117,8.9921875,-5.3720703,,,
1768360511487,RAW,-9.380859,-12.881836,14.754395,,,
1768360511552,RAW,10.496582,-11.133789,-13.620605,,,
1768360511608,RAW,5.6210938,-7.3847656,-14.371582,,,
1768360511670,RAW,-10.253418,-12.509766,0.0029296875,,,
1768360511674,SWING,1.3432829,0.0,0.0,0.0,0.0
1768360511760,RAW,2.4956055,0.86035156,-1.3725586,,,
1768360511789,RAW,-7.1254883,-11.512207,9.877441,,,
1768360511913,RAW,9.123047,13.490723,6.126465,,,
1768360511915,RAW,9.497559,-2.008789,10.875488,,,
1768360511967,RAW,6.373047,-15.758301,13.500488,,,
1768360512087,RAW,9.249512,12.746094,12.75,,,
1768360512116,RAW,-5.1274414,-9.628906,0.001953125,,,
1768360512178,RAW,-1.3774414,6.245117,0.5029297,,,
1768360512190,SWING,1.3722161,0.0,0.0,0.0,0.0
1768360512234,RAW,-12.374023,-8.256348,11.500977,,,
1768360512298,RAW,-4.760254,6.7338867,8.000488,,,
1768360512357,RAW,-2.9951172,-12.135742,-1.2475586,,,
1768360512417,RAW,13.495117,-7.882324,3.3779297,,,
1768360512478,RAW,-3.753418,15.492676,-4.371582,,,
1768360512570,RAW,10.245117,-8.507324,5.2539062,,,
1768360512596,RAW,11.870605,-6.385254,-14.121582,,,
1768360512692,RAW,-1.8798828,-8.88623,9.377441,,,
1768360512697,SWING,1.3176713,0.0,0.0,0.0,0.0
1768360512717,RAW,13.495117,0.9902344,3.1269531,,,
1768360512777,RAW,-8.003906,15.234863,12.126953,,,
1768360512838,RAW,-6.126465,3.3637695,-2.9990234,,,
1768360512935,RAW,15.99707,-9.509766,-4.1245117,,,
1768360512957,RAW,-12.37793,-11.008301,7.8754883,,,
1768360513021,RAW,8.123047,-7.8828125,11.5,,,
1768360513078,RAW,-4.126953,-3.505371,-14.5,,,
1768360513172,RAW,-12.37793,10.870117,9.376465,,,
1768360513227,RAW,-1.3759766,-9.255371,-13.372559,,,
1768360513240,SWING,1.3658383,0.0,0.0,0.0,0.0
1768360513288,RAW,13.746582,-6.0117188,6.751465,,,
1768360513350,RAW,10.248047,8.115234,-5.996582,,,
1768360513408,RAW,2.6308594,-7.7597656,9.626953,,,
1768360513469,RAW,6.248535,6.2421875,1.6298828,,,
1768360513528,RAW,1.7470703,-9.008301,15.879395,,,
1768360513622,RAW,1.6230469,-7.383301,11.004395,,,
1768360513647,RAW,2.6235352,-8.384277,-11.62207,,,
1768360513741,RAW,4.9936523,-1.8847656,-3.6220703,,,
1768360513744,SWING,1.4141909,0.0,0.0,0.0,0.0
1768360513767,RAW,6.2456055,-6.1367188,5.751465,,,
1768360513828,RAW,13.99707,-8.013184,-2.6240234,,,
1768360513889,RAW,-7.501953,10.740723,8.500488,,,
1768360513950,RAW,15.247559,6.866211,-3.2490234,,,
1768360514008,RAW,-2.0024414,1.8676758,3.7509766,,,
1768360514070,RAW,-6.376953,0.49267578,-7.8745117,,,
1768360514131,RAW,7.9975586,-4.3813477,13.625,,,
1768360514188,RAW,14.248535,6.9936523,15.626953,,,
1768360514248,RAW,12.624512,-14.631348,-7.7470703,,,
1768360514255,SWING,1.4430449,0.0,0.0,0.0,0.0
1768360514308,RAW,2.3720703,-8.261719,-3.1235352,,,
1768360514399,RAW,8.873047,-15.008789,6.3779297,,,
1768360514461,RAW,11.627441,-12.759766,9.003418,,,
1768360514518,RAW,11.746582,-6.1342773,-4.3710938,,,
1768360514579,RAW,-12.628906,12.2421875,9.128906,,,
1768360514638,RAW,-9.127441,-4.2592773,12.378418,,,
1768360514696,RAW,-15.379883,-4.7617188,14.752441,,,
1768360514758,RAW,-4.754883,6.9907227,-7.998047,,,
1768360514763,SWING,1.434145,0.0,0.0,0.0,0.0
1768360514818,RAW,5.120117,-5.637207,-8.749023,,,
1768360514877,RAW,-1.2529297,3.6142578,7.376465,,,
1768360514972,RAW,-2.2529297,-13.885254,-11.374023,,,
1768360515030,RAW,-5.8779297,7.9902344,5.7509766,,,
1768360515058,RAW,-12.126953,-15.134277,-9.124512,,,
1768360515152,RAW,11.498535,0.36914062,-8.874512,,,
1768360515212,RAW,-8.87793,-0.8798828,-8.748535,,,
1768360515269,RAW,1.1220703,-13.879395,7.001953,,,
1768360515271,SWING,1.4317108,0.0,0.0,0.0,0.0
1768360515297,RAW,-3.2509766,8.993652,15.376953,,,
1768360515365,RAW,3.246582,-8.887207,5.251465,,,
1768360515423,RAW,12.629395,-10.63623,15.878418,,,
1768360515479,RAW,2.1245117,-15.634277,-6.9975586,,,
1768360515538,RAW,4.991699,5.9921875,14.629883,,,
1768360515633,RAW,-15.25293,14.616211,12.129395,,,
1768360515687,RAW,3.7460938,-10.135254,-12.24707,,,
1768360515748,RAW,-7.6289062,-13.758789,10.00293,,,
1768360515808,RAW,-15.503906,6.4873047,0.8769531,,,
1768360515820,SWING,1.5051606,0.0,0.0,0.0,0.0
1768360515867,RAW,-15.626953,1.4863281,1.6274414,,,
1768360515929,RAW,7.1225586,7.989746,-14.49707,,,
1768360515987,RAW,5.9975586,7.2368164,-4.998535,,,
1768360516046,RAW,0.12402344,-8.131836,-4.125,,,
1768360516105,RAW,5.6245117,-3.3769531,12.375488,,,
1768360516198,RAW,10.998535,-6.126465,10.001465,,,
1768360516226,RAW,12.623535,2.6225586,-10.247559,,,
1768360516287,RAW,15.374023,-10.254883,13.251953,,,
1768360516346,RAW,0.9995117,12.985352,12.374512,,,
1768360516352,SWING,1.4471353,0.0,0.0,0.0,0.0
1768360516406,RAW,4.1171875,-2.265625,-13.373535,,,
1768360516468,RAW,1.7509766,11.86377,-4.373535,,,
1768360516528,RAW,9.2421875,13.740234,4.5039062,,,
1768360516587,RAW,-8.504883,4.118164,-11.995605,,,
1768360516648,RAW,12.870117,9.869141,-13.870605,,,
1768360516709,RAW,-9.753906,-15.134277,9.87793,,,
1768360516800,RAW,-1.503418,-5.760254,-1.9975586,,,
1768360516860,RAW,-9.628906,9.359863,-6.7475586,,,
1768360516870,SWING,1.5201814,0.0,0.0,0.0,0.0
1768360516917,RAW,3.9980469,2.7368164,-3.1230469,,,
1768360516978,RAW,-10.25293,3.4887695,-4.248535,,,
1768360517038,RAW,-12.753418,11.239746,4.5004883,,,
1768360517097,RAW,2.4980469,12.490723,-11.0,,,
1768360517157,RAW,6.375,-8.253418,13.125,,,
1768360517219,RAW,-15.876465,13.746582,-13.249023,,,
1768360517275,RAW,15.623047,9.746582,-14.49707,,,
1768360517337,RAW,-0.6254883,-12.005371,-4.6225586,,,
1768360517398,RAW,8.998535,-11.015137,-1.6245117,,,
1768360517402,SWING,1.4415275,0.0,0.0,0.0,0.0
1768360517458,RAW,-6.755371,11.73584,-14.373047,,,
1768360517516,RAW,10.876465,-13.38623,5.6259766,,,
1768360517577,RAW,11.366699,-7.635254,-2.496582,,,
1768360517671,RAW,-7.1293945,-0.38330078,-13.996582,,,
1768360517731,RAW,2.8691406,-10.381836,10.253906,,,
1768360517756,RAW,7.244629,6.3657227,-15.62207,,,
1768360517820,RAW,-0.62890625,0.99121094,-14.62207,,,
1768360517876,RAW,12.494629,-4.0131836,5.126953,,,
1768360517971,RAW,-14.375488,-6.387207,12.251465,,,
1768360517973,SWING,1.606792,0.0,0.0,0.0,0.0
1768360518027,RAW,-4.876953,0.73876953,-4.248535,,,
1768360518085,RAW,-9.25293,-8.510742,-5.2495117,,,
1768360518146,RAW,15.248047,1.1152344,-9.874512,,,
1768360518206,RAW,-6.625,15.869141,-13.124512,,,
1768360518265,RAW,6.4990234,-15.253906,10.125977,,,
1768360518326,RAW,8.248047,-9.62793,-4.9975586,,,
1768360518392,RAW,-7.376465,8.245605,-5.6220703,,,
1768360518447,RAW,-13.000488,9.115723,-9.748535,,,
1768360518507,RAW,5.993164,8.360352,-6.9970703,,,
1768360518518,SWING,1.9824203,0.0,0.0,0.0,0.0
1768360518569,RAW,10.381348,4.987793,9.753418,,,
1768360518629,RAW,11.996094,9.114746,12.253418,,,
1768360518688,RAW,-2.3789062,-9.1328125,4.0043945,,,
1768360518748,RAW,-4.1289062,6.868164,3.8798828,,,
1768360518806,RAW,11.49707,-3.383789,5.003418,,,
1768360518867,RAW,14.745605,-14.887695,-2.371582,,,
1768360518960,RAW,-10.12793,-1.6342773,3.5009766,,,
1768360519020,RAW,15.622559,2.7358398,-1.8730469,,,
1768360519024,SWING,1.7811422,0.0,0.0,0.0,0.0
1768360519048,RAW,-2.8774414,-9.260254,1.5019531,,,
1768360519140,RAW,-5.253418,-15.2578125,-3.6240234,,,
1768360519199,RAW,-8.00293,1.7421875,9.626465,,,
1768360519257,RAW,15.874023,6.618164,-13.498535,,,
1768360519349,RAW,-5.2509766,14.245117,0.6269531,,,
1768360519409,RAW,-8.125977,13.369141,-0.7475586,,,
1768360519437,RAW,-9.876953,-3.6323242,0.37841797,,,
1768360519498,RAW,8.624023,3.8691406,0.75341797,,,
1768360519591,RAW,-2.5019531,13.36377,13.002441,,,
1768360519601,SWING,1.6760267,0.0,0.0,0.0,0.0
1768360519615,RAW,7.626953,1.2397461,6.3793945,,,
1768360519678,RAW,-0.37548828,13.740234,11.504883,,,
1768360519740,RAW,10.118164,-0.1328125,7.5043945,,,
1768360519797,RAW,-10.626953,15.8671875,-9.37207,,,
1768360519860,RAW,2.7480469,4.367676,13.628418,,,
1768360519917,RAW,-14.251953,6.8671875,14.00293,,,
1768360519979,RAW,2.2485352,3.4926758,2.3774414,,,
1768360520036,RAW,-12.251465,3.866211,-9.122559,,,
1768360520102,RAW,13.873535,7.991699,-2.2475586,,,
1768360520108,SWING,1.6467603,0.0,0.0,0.0,0.0
1768360520161,RAW,-3.0024414,5.3671875,15.251953,,,
1768360520217,RAW,-11.626953,3.4921875,5.501953,,,
