Timestamp,Type,Val1,Val2,Val3,Val4,Val5,Val6,Val7
1768361244470,SWING,1.4006108,1.5790836,-0.2613775,-0.029114097,-0.1388124,-0.98989064,SWINGING
1768361244476,RAW,0.8725586,-8.129883,1.1303711,,,,
1768361244539,RAW,-6.8789062,0.87109375,-8.120117,,,,
1768361244599,RAW,7.748535,11.122559,13.503906,,,,
1768361244657,RAW,-2.7509766,13.123535,-9.120605,,,,
1768361244670,SWING,1.3550496,1.4592776,0.43778965,0.37751934,-0.05383707,-0.9244354,SWINGING
1768361244716,RAW,5.873535,2.0,-0.24609375,,,,
1768361244777,RAW,7.7495117,2.6254883,-1.1206055,,,,
1768361244838,RAW,12.623535,-10.5,-7.2460938,,,,
1768361244897,RAW,-3.3769531,5.873535,8.129883,,,,
1768361244903,SWING,1.3848578,1.4123832,0.50295997,0.25764996,0.15043445,-0.9544559,SWINGING
1768361244957,RAW,15.872559,-15.128418,2.6293945,,,,
1768361245019,RAW,9.997559,13.745605,14.130371,,,,
1768361245074,RAW,11.498047,3.9926758,6.6313477,,,,
1768361245135,RAW,-11.378418,5.366699,0.8803711,,,,
1768361245141,SWING,1.4531935,1.3948643,-0.32135686,0.37045887,0.21413846,-0.90382797,IDLE
1768361245196,RAW,7.4956055,-8.3828125,-8.492676,,,,
1768361245257,RAW,-5.380371,15.866211,-15.61377,,,,
1768361245352,RAW,5.496582,5.117676,-15.992676,,,,
1768361245356,SWING,1.3546183,1.389666,0.2881063,0.37870067,0.08182087,-0.9218954,IDLE
1768361245440,RAW,-14.002441,4.2436523,-3.744629,,,,
1768361245467,RAW,9.122559,14.118164,10.004395,,,,
1768361245527,RAW,-1.0019531,0.24316406,-15.245605,,,,
1768361245587,RAW,13.248047,5.1186523,9.505371,,,,
1768361245589,SWING,1.3386747,1.3772787,0.18727292,0.3449363,0.26131314,-0.90151787,IDLE
1768361245648,RAW,-8.750977,-14.631836,11.757324,,,,
1768361245710,RAW,10.249023,-1.6298828,15.8828125,,,,
1768361245767,RAW,-13.75293,6.620117,4.883301,,,,
1768361245829,RAW,-1.628418,-5.879883,-6.4921875,,,,
1768361245835,SWING,1.3134168,1.3689522,0.5150377,0.47360614,0.030135479,-0.88022107,IDLE
1768361245889,RAW,12.245117,13.996582,-4.868164,,,,
1768361245949,RAW,-12.129883,-15.12793,-4.868164,,,,
1768361246008,RAW,10.121094,7.8720703,-6.6186523,,,,
1768361246069,RAW,6.748535,-2.0024414,-7.1186523,,,,
1768361246076,SWING,1.4439021,1.3807611,0.3145449,0.3903442,0.065625876,-0.91832703,IDLE
1768361246126,RAW,0.25,0.49902344,3.6313477,,,,
1768361246187,RAW,-10.373047,-14.626465,5.6313477,,,,
1768361246246,RAW,-10.616699,-10.37793,8.881348,,,,
1768361246308,RAW,15.879395,-5.875,4.879883,,,,
1768361246320,SWING,1.400393,1.3702009,-9.972937E-4,0.29239535,-0.14105831,-0.9458369,IDLE
1768361246367,RAW,2.253418,-3.875,0.8803711,,,,
1768361246427,RAW,-1.4931641,-6.7504883,-5.244629,,,,
1768361246487,RAW,5.5043945,10.124512,-13.994141,,,,
1768361246582,RAW,13.753906,-12.750977,-5.242676,,,,
1768361246593,SWING,1.3906024,1.3773978,-0.84280473,0.08106532,-0.15435563,-0.98468405,IDLE
1768361246637,RAW,-15.248047,6.625,10.757324,,,,
1768361246699,RAW,-13.123535,-3.1240234,11.006348,,,,
1768361246757,RAW,-11.375977,-7.623535,0.13183594,,,,
1768361246817,RAW,5.873047,-15.873047,15.632324,,,,
1768361246828,SWING,1.3485715,1.3793771,0.7731268,0.32893276,0.2417929,0.91287434,IDLE
1768361246876,RAW,14.745605,-10.748047,-1.4921875,,,,
1768361246939,RAW,-9.504395,-3.6225586,-6.616699,,,,
1768361246999,RAW,10.871582,-12.871582,3.0083008,,,,
1768361247058,RAW,14.998047,-11.62207,-6.741699,,,,
1768361247069,SWING,1.4229268,1.4012791,0.94036984,0.30977172,0.22990377,0.9225972,IDLE
1768361247115,RAW,3.2490234,14.50293,13.633301,,,,
1768361247181,RAW,4.1240234,3.5019531,7.6328125,,,,
1768361247238,RAW,9.000488,-6.998535,12.256348,,,,
1768361247298,RAW,-13.873047,-15.623047,-5.8691406,,,,
1768361247309,SWING,1.2589104,1.3642809,-2.517844,0.048836414,-0.12995216,-0.99031675,IDLE
1768361247357,RAW,-5.4975586,1.1264648,-9.369141,,,,
1768361247418,RAW,14.003906,9.500977,5.3808594,,,,
1768361247475,RAW,15.505371,2.125,1.8818359,,,,
1768361247541,RAW,-3.1191406,2.625,-11.743652,,,,
1768361247550,SWING,1.3245808,1.3491185,-1.8919132,0.27835637,-0.23051839,-0.93240505,IDLE
1768361247597,RAW,8.630859,3.2504883,-15.243652,,,,
1768361247657,RAW,-7.745117,13.875488,-15.993652,,,,
1768361247750,RAW,-8.871094,5.8759766,7.0063477,,,,
1768361247757,SWING,1.2837508,1.3277481,-1.5557445,0.25730848,-0.49605063,-0.82929254,IDLE
1768361247807,RAW,5.6274414,15.251953,15.256348,,,,
1768361247867,RAW,12.501953,9.376953,-11.493164,,,,
1768361247927,RAW,11.25,-7.3720703,13.756836,,,,
1768361247989,RAW,13.747559,1.1274414,8.381348,,,,
1768361248000,SWING,1.2887642,1.3157866,-1.6828179,0.45781478,-0.5384066,-0.70747715,IDLE
1768361248047,RAW,0.6225586,-10.871582,7.006836,,,,
1768361248108,RAW,12.245605,-7.1206055,3.8813477,,,,
1768361248166,RAW,-10.878906,-10.370605,14.256348,,,,
1768361248229,RAW,-11.878906,1.2543945,-9.243164,,,,
1768361248240,SWING,1.3053339,1.292268,-1.9792715,0.3540776,-0.6710531,-0.651396,IDLE
1768361248285,RAW,4.1225586,6.1293945,-13.868164,,,,
1768361248347,RAW,15.748535,-6.9960938,-3.4936523,,,,
1768361248405,RAW,-8.375977,-15.62207,-3.118164,,,,
1768361248466,RAW,14.874512,13.501953,-0.9926758,,,,
1768361248469,SWING,1.3745242,1.3153908,-2.0326307,0.31666845,-0.68333125,-0.65785974,IDLE
1768361248527,RAW,-12.624023,13.875977,9.381836,,,,
1768361248589,RAW,-1.746582,1.5004883,10.631836,,,,
1768361248650,RAW,4.629883,4.3754883,-1.6186523,,,,
1768361248708,RAW,11.881348,-15.0,15.756348,,,,
1768361248716,SWING,1.4488641,1.3402474,-2.1816068,0.21896955,-0.72446746,-0.6536047,IDLE
1768361248766,RAW,-3.6186523,13.5,-0.6191406,,,,
1768361248829,RAW,-5.619629,-13.749512,8.505371,,,,
1768361248918,RAW,11.255371,-12.874512,12.755859,,,,
1768361248923,SWING,1.6196642,1.40743,-2.3166864,0.2307625,-0.6687512,-0.7067676,IDLE
1768361248977,RAW,10.878418,-9.624512,4.1313477,,,,
1768361249039,RAW,4.0024414,-11.249023,2.7563477,,,,
1768361249099,RAW,-7.748535,15.876465,-1.2436523,,,,
1768361249158,RAW,3.875,11.752441,-6.6186523,,,,
1768361249165,SWING,1.6071155,1.4711003,-2.428477,0.10138295,-0.5787652,-0.80916774,IDLE
1768361249215,RAW,0.37304688,-9.621582,10.006836,,,,
1768361249278,RAW,-6.379883,8.50293,15.756836,,,,
1768361249338,RAW,-10.50293,-1.2446289,5.3813477,,,,
1768361249399,RAW,10.746582,11.754883,-15.118652,,,,
1768361249408,SWING,1.6744112,1.5449158,0.605571,0.17313823,0.5299774,0.830149,IDLE
1768361249457,RAW,-14.25293,4.7543945,-10.743164,,,,
1768361249518,RAW,9.872559,-3.4956055,13.631348,,,,
1768361249578,RAW,-3.5019531,-12.121094,0.13134766,,,,
1768361249635,RAW,10.499023,3.253418,-8.993164,,,,
1768361249648,SWING,1.7332062,1.6166523,0.5864106,0.15931673,0.64432716,0.74797124,IDLE
1768361249696,RAW,6.1240234,-10.621582,0.13134766,,,,
1768361249757,RAW,6.1245117,10.37793,10.131836,,,,
1768361249817,RAW,2.5004883,-7.7470703,10.131348,,,,
1768361249878,RAW,13.502441,13.251953,13.506836,,,,
1768361249890,SWING,1.5109684,1.6290731,0.6781999,0.062114466,0.62022525,0.78196055,SWINGING
1768361249937,RAW,9.003906,2.2509766,2.131836,,,,
1768361249998,RAW,-13.245605,2.5009766,-1.4936523,,,,
1768361250091,RAW,-11.370117,-15.999023,-11.369141,,,,
1768361250093,SWING,1.3979808,1.5847365,0.9111721,-0.25966033,0.5099069,0.8201046,SWINGING
1768361250146,RAW,-7.9956055,6.6259766,11.131348,,,,
1768361250206,RAW,1.8789062,2.2514648,8.381348,,,,
1768361250265,RAW,9.127441,13.876465,-9.368652,,,,
1768361250327,RAW,-11.873535,2.3774414,-10.868652,,,,
1768361250339,SWING,1.534936,1.5703005,-2.0853553,0.43624568,-0.48113373,-0.76039463,SWINGING
1768361250385,RAW,13.499512,-2.121582,-9.369629,,,,
1768361250447,RAW,1.6235352,-14.370117,1.7558594,,,,
1768361250507,RAW,-13.50293,5.630371,14.505371,,,,
1768361250566,RAW,0.62158203,7.630371,-15.868652,,,,
1768361250573,SWING,1.3817096,1.5117601,-1.8523213,0.4902196,-0.52053845,-0.6990883,SWINGING
1768361250627,RAW,-10.378418,-13.244629,-0.36865234,,,,
1768361250688,RAW,-5.129883,-9.244629,6.754883,,,,
1768361250747,RAW,-5.1274414,-10.244629,-6.494629,,,,
1768361250807,RAW,-4.378418,4.504883,8.004883,,,,
1768361250813,SWING,1.5408432,1.4732876,-2.1270137,0.5157435,-0.5918132,-0.6194884,SWINGING
1768361250867,RAW,5.998047,14.878906,11.130859,,,,
1768361250927,RAW,5.9995117,-14.621582,-13.994141,,,,
1768361250988,RAW,-15.372559,-4.873047,-9.617676,,,,
1768361251049,RAW,7.503418,-12.748535,12.882324,,,,
1768361251052,SWING,1.3902218,1.4491383,-1.9788855,0.63813615,-0.49397328,-0.59056973,SWINGING
1768361251107,RAW,-6.9956055,-0.74902344,5.256836,,,,
1768361251166,RAW,-13.870117,-11.124023,-8.243652,,,,
1768361251258,RAW,-5.3710938,3.1259766,3.381836,,,,
1768361251273,SWING,1.358391,1.4412203,-2.198496,0.69885737,-0.43355417,-0.5688841,IDLE
1768361251316,RAW,-0.49804688,-2.6240234,-15.118652,,,,
1768361251378,RAW,-3.3745117,-14.372559,8.131348,,,,
1768361251437,RAW,12.125,-10.119141,9.006836,,,,
1768361251499,RAW,13.874023,-11.496582,-5.3710938,,,,
1768361251511,SWING,1.3238804,1.3990091,-2.543172,0.5135575,-0.46722582,-0.71969336,IDLE
1768361251556,RAW,9.874512,0.7553711,-5.2441406,,,,
1768361251617,RAW,-2.6269531,-0.74560547,5.504883,,,,
1768361251680,RAW,1.2480469,-14.995117,-1.9946289,,,,
1768361251738,RAW,10.122559,-2.2451172,-13.620117,,,,
1768361251747,SWING,1.1719329,1.3570538,-2.6086466,0.67083967,-0.326013,-0.6661004,IDLE
1768361251797,RAW,10.49707,-15.370117,-5.120117,,,,
1768361251856,RAW,-14.127441,-6.245117,-1.3701172,,,,
1768361251919,RAW,-14.377441,5.7543945,12.880371,,,,
1768361251978,RAW,-11.001953,-9.370605,10.505859,,,,
1768361251988,SWING,1.1969405,1.2882732,-0.23309569,0.41442063,-0.02449192,0.9097557,IDLE
1768361252037,RAW,8.49707,-1.7456055,-10.744629,,,,
1768361252096,RAW,-8.254883,3.0048828,3.0063477,,,,
1768361252157,RAW,7.0004883,-8.745605,-3.9926758,,,,
1768361252220,RAW,10.251953,7.1274414,15.5078125,,,,
1768361252230,SWING,1.114509,1.2331308,-1.2302709,0.9309821,0.36453128,-0.019731399,IDLE
1768361252276,RAW,-1.1220703,3.75,-14.742676,,,,
1768361252339,RAW,-7.244629,-0.25048828,-5.8686523,,,,
1768361252427,RAW,2.6313477,1.375,0.25634766,,,,
1768361252436,SWING,1.1199163,1.1854359,-0.93589276,0.978868,0.076964885,0.18945631,IDLE
1768361252486,RAW,6.1308594,-14.374512,-0.49365234,,,,
1768361252547,RAW,11.878906,8.625,-2.243164,,,,
1768361252607,RAW,2.6279297,-0.6245117,0.63134766,,,,
1768361252667,RAW,1.5014648,9.875977,14.631836,,,,
1768361252670,SWING,1.3343229,1.1875244,-0.32253802,0.59594816,-0.6118459,0.52008694,IDLE
1768361252726,RAW,3.75,8.877441,7.5063477,,,,
1768361252788,RAW,14.748535,-11.621094,-7.7441406,,,,
1768361252847,RAW,11.623047,6.754883,8.631836,,,,
1768361252908,RAW,14.49707,9.754883,0.0063476562,,,,
1768361252921,SWING,1.6258346,1.2783047,0.5114193,0.35704124,-0.7491478,0.55794185,IDLE
1768361252966,RAW,-12.253906,5.880371,13.505859,,,,
1768361253027,RAW,12.496094,-13.619629,11.005371,,,,
1768361253087,RAW,12.74707,5.255371,-0.119140625,,,,
1768361253148,RAW,13.872559,0.8803711,6.7558594,,,,
1768361253153,SWING,1.6833178,1.3755801,1.0580844,0.22217502,-0.7433294,0.63095146,IDLE
1768361253205,RAW,-3.2514648,2.2543945,-12.493164,,,,
1768361253268,RAW,5.873535,8.253906,-14.368164,,,,
1768361253328,RAW,-9.750488,8.25293,-10.993652,,,,
1768361253387,RAW,-2.2485352,-6.123047,-1.9936523,,,,
1768361253390,SWING,1.5010768,1.4528936,0.798241,0.19838436,-0.8012047,0.5645481,IDLE
1768361253446,RAW,-3.8720703,-10.498047,-14.244141,,,,
1768361253506,RAW,1.503418,-9.873047,3.5058594,,,,
1768361253597,RAW,12.128906,9.250977,-9.244141,,,,
1768361253603,SWING,1.380231,1.5049565,0.40616643,0.28870425,-0.79591537,0.5321359,IDLE
1768361253657,RAW,7.130371,12.625488,7.2563477,,,,
1768361253717,RAW,-0.119628906,-14.124512,-15.244141,,,,
1768361253779,RAW,1.3798828,-6.2490234,5.0063477,,,,
1768361253838,RAW,-1.996582,-1.8745117,4.2563477,,,,
1768361253844,SWING,1.4038284,1.5188577,0.6068428,0.46407372,-0.7295152,0.5024374,IDLE
1768361253897,RAW,-9.997559,1.0014648,10.256348,,,,
1768361253958,RAW,3.8764648,6.1279297,-12.868652,,,,
1768361254018,RAW,12.625488,12.003418,5.0063477,,,,
1768361254076,RAW,6.8745117,-5.1210938,-5.2436523,,,,
1768361254079,SWING,1.5303216,1.4997551,0.61780006,0.48396614,-0.69760156,0.5283264,IDLE
1768361254137,RAW,5.1240234,3.6289062,-13.368652,,,,
1768361254198,RAW,-5.501465,7.0039062,14.256348,,,,
1768361254260,RAW,11.498047,6.005371,5.3808594,,,,
1768361254318,RAW,-8.50293,8.255859,-10.494141,,,,
1768361254327,SWING,1.5411654,1.4713246,0.8363011,0.34026355,-0.7926503,0.5058917,IDLE
1768361254377,RAW,2.7451172,1.6298828,-8.869629,,,,
1768361254438,RAW,10.246094,-0.7446289,4.629883,,,,
1768361254500,RAW,-8.00293,-2.1201172,10.629883,,,,
1768361254559,RAW,-12.876953,-1.8701172,-13.244629,,,,
1768361254569,SWING,1.4894725,1.4690037,0.5355574,0.107567236,-0.9257348,0.3625524,IDLE
1768361254616,RAW,1.3730469,-5.870117,-10.618652,,,,
1768361254677,RAW,8.498535,-13.246094,-12.868164,,,,
1768361254770,RAW,10.625488,14.626953,8.631836,,,,
1768361254777,SWING,1.6423322,1.5214239,0.8364947,0.26422766,-0.83984303,0.4741808,IDLE
1768361254832,RAW,1.2524414,0.37548828,-3.368164,,,,
1768361254888,RAW,-13.621094,-10.375977,-11.618652,,,,
1768361254947,RAW,-1.2446289,-5.126465,-0.61865234,,,,
1768361255008,RAW,-1.1191406,-14.250977,-9.743652,,,,
1768361255017,SWING,1.6591141,1.5724812,0.8145778,0.28939846,-0.80609804,0.5161925,IDLE
1768361255066,RAW,8.130859,-10.75,11.631348,,,,
1768361255127,RAW,-8.120605,-8.375,-10.493652,,,,
1768361255189,RAW,13.62793,9.125977,-11.368652,,,,
1768361255249,RAW,-2.9975586,-14.748535,6.8813477,,,,
1768361255260,SWING,1.7295529,1.6123273,0.81653345,0.51394016,-0.7688027,0.38053626,SWINGING
1768361255308,RAW,4.875,15.127441,-5.6191406,,,,
1768361255365,RAW,6.125,2.5029297,-6.4936523,,,,
1768361255428,RAW,5.6245117,2.380371,5.7563477,,,,
1768361255488,RAW,-8.000488,6.5092773,-7.243164,,,,
1768361255492,SWING,1.7194194,1.6479782,0.88078547,0.57047087,-0.7846242,0.2427507,SWINGING
1768361255547,RAW,2.9951172,6.128418,-7.745117,,,,
1768361255609,RAW,-2.6274414,10.005371,4.130371,,,,
1768361255667,RAW,-13.628418,-13.620605,14.129395,,,,
1768361255728,RAW,12.996582,-13.869629,12.379395,,,,
1768361255735,SWING,1.6446173,1.6790072,0.75297725,0.8491126,-0.5032419,-0.16048498,SWINGING
1768361255786,RAW,4.621582,-4.744629,2.0043945,,,,
1768361255849,RAW,10.745605,-0.8701172,-9.120605,,,,
1768361255907,RAW,14.995117,-14.996094,-14.245117,,,,
1768361256000,RAW,6.248535,-1.6230469,-14.993652,,,,
1768361256009,SWING,1.4789257,1.6463258,1.0720663,0.85286295,-0.51692224,0.073596016,SWINGING
1768361256057,RAW,-8.499023,1.0014648,-13.743164,,,,
1768361256118,RAW,-5.2475586,6.3759766,-10.117676,,,,
1768361256179,RAW,-14.245117,5.6240234,15.009766,,,,
1768361256235,RAW,7.5004883,15.750977,-13.742676,,,,
1768361256240,SWING,1.4579246,1.606088,1.0449895,0.8167719,-0.56544214,0.11471204,SWINGING
1768361256295,RAW,-11.12207,13.250977,-1.4926758,,,,
1768361256355,RAW,13.751953,-3.9985352,6.2558594,,,,
1768361256417,RAW,-6.6225586,-1.4985352,-7.9936523,,,,
1768361256477,RAW,-8.623047,-14.123047,4.5063477,,,,
1768361256485,SWING,1.3276567,1.5257088,0.7675288,0.73434246,-0.6687403,-0.11630688,SWINGING
1768361256539,RAW,-5.373535,12.627441,-6.9936523,,,,
1768361256597,RAW,-0.24902344,-12.619629,-1.6181641,,,,
1768361256657,RAW,-2.2509766,-6.9970703,1.2548828,,,,
1768361256716,RAW,4.8754883,7.379883,4.1313477,,,,
1768361256726,SWING,1.3543899,1.4527029,1.0595918,0.8749445,-0.47093713,-0.11265083,SWINGING
1768361256777,RAW,-6.751465,-3.4960938,-3.369629,,,,
1768361256839,RAW,6.7490234,-3.2451172,1.2548828,,,,
1768361256897,RAW,3.6230469,-13.119629,-10.120605,,,,
1768361256957,RAW,9.122559,-1.7441406,2.753418,,,,
1768361256968,SWING,1.2977147,1.3833224,1.2557667,0.9520714,-0.3046659,0.027180579,SWINGING
1768361257048,RAW,7.4990234,11.006836,-2.7460938,,,,
1768361257078,RAW,4.8725586,6.2563477,-8.246582,,,,
1768361257166,RAW,-3.7524414,12.130859,3.2539062,,,,
1768361257176,SWING,1.3931243,1.3661621,1.2973132,0.9348992,-0.28114533,0.21661212,IDLE
1768361257226,RAW,1.2475586,-13.369629,4.6289062,,,,
1768361257287,RAW,0.37353516,2.6298828,-4.370117,,,,
1768361257347,RAW,-10.376465,15.128906,-13.994629,,,,
1768361257407,RAW,-1.2495117,-8.372559,-13.867676,,,,
1768361257418,SWING,1.362909,1.3471588,1.56109,0.9964982,-0.0033190476,0.08354915,IDLE
1768361257466,RAW,-5.8745117,-5.1245117,7.006836,,,,
1768361257527,RAW,15.50293,10.876465,0.75683594,,,,
1768361257588,RAW,-12.869141,4.126465,13.133301,,,,
1768361257646,RAW,13.129395,9.001465,-3.1171875,,,,
1768361257659,SWING,1.2574755,1.3331226,1.3288825,0.9545802,-0.260821,0.14404519,IDLE
1768361257705,RAW,-15.621094,0.25195312,-0.24267578,,,,
1768361257767,RAW,-11.872559,-8.248047,12.006836,,,,
1768361257827,RAW,-9.248047,-10.747559,12.381348,,,,
1768361257885,RAW,10.252441,9.75293,5.2563477,,,,
1768361257897,SWING,1.3837106,1.3389868,-0.1746201,0.042259656,-0.57224756,-0.8189914,IDLE
1768361257948,RAW,-10.873047,-6.621582,3.8813477,,,,
1768361258005,RAW,12.376953,2.8789062,-13.619141,,,,
1768361258065,RAW,-11.998535,14.128906,-8.869141,,,,
1768361258129,RAW,-12.124023,-14.371094,8.254883,,,,
1768361258143,SWING,1.6611687,1.4116776,1.5879574,0.48511767,0.29469043,0.8232972,IDLE
1768361258186,RAW,10.124023,-13.871094,-10.869629,,,,
1768361258249,RAW,-9.752441,-0.37060547,0.8803711,,,,
1768361258339,RAW,-4.3779297,13.754883,15.380371,,,,
1768361258349,SWING,1.7026232,1.4735774,1.3190969,0.6547303,0.08890202,0.7506162,IDLE
1768361258397,RAW,-8.253418,-13.495117,-15.120117,,,,
1768361258455,RAW,-0.3779297,-10.995117,-15.370605,,,,
1768361258518,RAW,5.3725586,3.630371,-12.120605,,,,
1768361258579,RAW,7.123047,-12.245605,-5.245117,,,,
1768361258590,SWING,1.7866285,1.5583212,1.3021674,0.71000856,0.13465787,0.6911983,IDLE
1768361258636,RAW,-12.251465,10.503906,5.1308594,,,,
1768361258700,RAW,3.25,5.628418,-8.368164,,,,
1768361258756,RAW,-15.874512,2.2524414,-1.9931641,,,,
1768361258817,RAW,-1.4990234,-6.998047,13.006348,,,,
1768361258821,SWING,1.9754671,1.7019196,2.0379386,0.6530377,0.21791524,0.72529626,IDLE
1768361258878,RAW,8.252441,9.626465,-12.241211,,,,
1768361258938,RAW,-2.8725586,12.000977,-2.118164,,,,
1768361258999,RAW,7.876465,-14.123047,2.2578125,,,,
1768361259056,RAW,10.500488,-14.873047,-8.867676,,,,
1768361259065,SWING,1.8639406,1.7979656,1.8358581,0.66809577,0.26815552,0.6940754,SWINGING
1768361259117,RAW,-14.875488,-4.248535,-7.618164,,,,
1768361259180,RAW,-9.75,4.8759766,-9.4921875,,,,
1768361259237,RAW,-9.250488,-12.499023,-14.8671875,,,,
1768361259296,RAW,-6.501465,-9.874023,-1.4926758,,,,
1768361259341,SWING,1.6418711,1.7941061,1.0260913,0.64546627,0.22785676,0.7290093,SWINGING
1768361259370,RAW,-0.17108682,4.6821556,8.502297,,,,
1768361259383,RAW,-0.13100705,4.6839504,8.486744,,,,
1768361259403,RAW,-0.15194423,4.746164,8.775079,,,,
1768361259424,RAW,-0.22013968,4.8705907,8.684152,,,,
1768361259447,RAW,-0.2739782,4.842475,8.332407,,,,
1768361259468,RAW,-0.25902304,4.924429,8.335398,,,,
1768361259489,RAW,-0.26021945,5.0195436,8.380861,,,,
1768361259512,RAW,-0.22492532,5.083552,8.397611,,,,
1768361259533,RAW,-0.16450655,5.029713,8.383254,,,,
1768361259555,RAW,-0.2321038,5.1403813,8.367103,,,,
1768361259576,RAW,-0.20757736,5.325227,8.411369,,,,
1768361259597,RAW,-0.19322042,5.307879,8.65125,,,,
1768361259618,RAW,-0.22313072,5.3611193,8.612367,,,,
1768361259640,RAW,-0.23928227,5.2773705,8.325228,,,,
1768361259663,RAW,-0.24107689,5.263612,8.236095,,,,
1768361259683,RAW,-0.23629123,5.3312087,8.287541,,,,
1768361259704,RAW,-0.12921242,5.224728,8.224132,,,,
1768361259726,RAW,-0.19621146,5.308477,8.118847,,,,
1768361259747,RAW,-0.18903299,5.4257255,8.219944,,,,
1768361259768,RAW,-0.19920248,5.366503,8.136195,,,,
1768361259790,RAW,-0.17587246,5.365905,8.189436,,,,
1768361259812,RAW,-0.20578274,5.3886366,8.156534,,,,
1768361259834,RAW,-0.19082761,5.45085,8.274979,,,,
1768361259854,RAW,-0.14536397,5.421538,8.412566,,,,
1768361259876,RAW,-0.16271193,5.35753,8.391031,,,,
1768361259897,RAW,-0.1788635,5.3910294,8.328219,,,,
1768361259919,RAW,-0.15314065,5.4299126,8.359326,,,,
1768361259940,RAW,-0.212363,5.4376893,8.251649,,,,
1768361259962,RAW,-0.23928227,5.4628143,8.230113,,,,
1768361259984,RAW,-0.19800608,5.505885,8.277371,,,,
1768361260005,RAW,-0.2015953,5.5920267,8.215756,,,,
1768361260027,RAW,-0.21296121,5.6733823,8.166105,,,,
1768361260048,RAW,-0.17706887,5.636294,8.389236,,,,
1768361260069,RAW,-0.21834506,5.6530433,8.352147,,,,
1768361260090,RAW,-0.29790643,5.729016,8.175676,,,,
1768361260112,RAW,-0.28953153,5.7786665,8.212168,,,,
1768361260135,RAW,-0.25004998,5.928218,8.517851,,,,
1768361260155,RAW,-0.22911277,5.961119,8.635098,,,,
1768361260179,RAW,-0.317049,6.0747786,8.760123,,,,
1768361260198,RAW,-0.43908295,6.283552,8.897711,,,,
1768361260221,RAW,-0.5102694,6.483353,9.080762,,,,
1768361260241,RAW,-0.3487539,6.658627,9.180662,,,,
1768361260263,RAW,-0.24047868,6.7579293,9.099904,,,,
1768361260284,RAW,-0.30269206,6.7902327,8.941978,,,,
1768361260306,RAW,-0.37328035,6.9894347,8.441878,,,,
1768361260327,RAW,-0.43968117,7.1682982,7.478169,,,,
1768361260348,RAW,-0.44027936,7.4386873,6.79442,,,,
1768361260370,RAW,-0.17407785,7.5661054,6.32423,,,,
1768361260391,RAW,0.0035892338,7.618747,5.858826,,,,
1768361260414,RAW,0.09930214,7.856235,5.179863,,,,
1768361260436,RAW,0.2955136,7.9561353,4.4057846,,,,
1768361260456,RAW,0.5389833,7.9106717,3.6729827,,,,
1768361260477,RAW,0.63170516,7.7479596,2.9042885,,,,
1768361260499,RAW,0.6693921,7.7300134,2.1738794,,,,
1768361260520,RAW,0.79441714,7.7437725,1.8843478,,,,
1768361260543,RAW,0.997807,7.9310107,2.021337,,,,
1768361260563,RAW,0.97866446,8.176873,1.8520447,,,,
1768361260587,RAW,1.0091729,8.274979,1.9722841,,,,
1768361260605,RAW,0.99003035,8.487342,2.0632114,,,,
1768361260628,RAW,0.9445667,8.578867,2.2695923,,,,
1768361260630,SWING,595.85016,595.85016,-1.6505129,0.97427994,0.09398354,0.2048062,IDLE
1768361260649,RAW,0.7746763,8.590233,2.589034,,,,
1768361260671,RAW,0.62811595,8.665607,3.3960135,,,,
1768361260692,RAW,0.60777694,8.8187475,4.156333,,,,
1768361260714,RAW,0.6239285,8.758927,4.532604,,,,
1768361260736,RAW,0.4851448,8.597412,4.892724,,,,
1768361260756,RAW,0.587438,8.314461,5.360521,,,,
1768361260778,RAW,0.6622137,8.062017,5.608178,,,,
1768361260799,RAW,0.72263247,7.797013,5.788836,,,,
1768361260820,RAW,0.5599205,7.8442707,6.16092,,,,
1768361260845,RAW,0.48155555,7.8203425,6.7633133,,,,
1768361260847,SWING,256.49484,426.1725,-1.766208,0.9856683,-0.028642124,0.16624545,IDLE
1768361260864,RAW,0.567099,7.7353973,7.115058,,,,
1768361260887,RAW,0.7118647,7.5816584,6.9278197,,,,
1768361260906,RAW,0.5300102,7.5553374,6.7525454,,,,
1768361260927,RAW,0.39900318,7.7760754,6.823134,,,,
1768361260951,RAW,0.40857446,7.9477606,6.836294,,,,
1768361260970,RAW,0.4534399,7.7796645,6.698707,,,,
1768361260993,RAW,0.42053857,7.5756764,6.5928245,,,,
1768361261014,RAW,0.3278167,7.6390862,6.634101,,,,
1768361261035,RAW,0.37088752,7.6390862,6.7998037,,,,
1768361261057,RAW,0.37686956,7.609176,6.561718,,,,
1768361261060,SWING,144.63712,332.32736,-1.8406065,0.98305136,-0.13767284,0.1210626,SWINGING
1768361261078,RAW,0.38584265,7.5050883,6.2793646,,,,
1768361261100,RAW,0.37088752,7.5026956,6.3074803,,,,
1768361261121,RAW,0.37507495,7.618747,6.201598,,,,
1768361261145,RAW,0.3912265,7.6343007,6.221937,,,,
1768361261164,RAW,0.41874397,7.455437,6.302097,,,,
1768361261187,RAW,0.37447673,7.3746796,6.1322064,,,,
1768361261208,RAW,0.36370903,7.414759,6.1806607,,,,
1768361261228,RAW,0.4109673,7.4189467,6.2997036,,,,
1768361261250,RAW,0.39421752,7.3716884,6.2871413,,,,
1768361261272,RAW,0.3595216,7.318448,6.389435,,,,
